27/12/15;0,78858;0,8057156628;0,8146429290;-0,0089272662;-0,0002486682
28/12/15;0,77159;0,8004655608;0,8114538231;-0,0109882623;-0,0026909791
29/12/15;0,79858;0,8001754745;0,8105002066;-0,0103247321;-0,0047848455
30/12/15;0,84691;0,8073654015;0,8131972283;-0,0058318268;-0,0061322926
31/12/15;0,85400;0,8145399551;0,8162196558;-0,0016797007;-0,0065685600
01/01/16;0,85251;0,8203815005;0,8189078294;0,0014736711;-0,0061750854
02/01/16;0,85600;0,8258612697;0,8216553976;0,0042058721;-0,0051713776
03/01/16;0,88422;0,8348395359;0,8262898126;0,0085497233;-0,0034910275
04/01/16;0,87500;0,8410180688;0,8298979746;0,0111200942;-0,0013780475
05/01/16;0,88500;0,8477845198;0,8339796061;0,0138049137;0,0011477503
06/01/16;0,89000;0,8542792091;0,8381292649;0,0161499442;0,0041631066
07/01/16;0,86880;0,8565131769;0,8404011712;0,0161120057;0,0071005219
08/01/16;0,90552;0,8640526881;0,8452247881;0,0188279000;0,0098404915
09/01/16;0,90792;0,8708015053;0,8498688779;0,0209326274;0,0123529724
10/01/16;0,91900;0,8782166583;0,8549897018;0,0232269565;0,0147700041
11/01/16;0,97990;0,8938602493;0,8642423165;0,0296179328;0,0175935664
12/01/16;1,06993;0,9209479032;0,8794784412;0,0414694620;0,0212513152
13/01/16;1,03501;0,9384959181;0,8909992974;0,0474966207;0,0252931514
14/01/16;1,10000;0,9633426999;0,9064808309;0,0568618690;0,0300772576
15/01/16;1,11100;0,9860592076;0,9216303990;0,0644288086;0,0354415759
16/01/16;1,13436;1,0088747141;0,9373881472;0,0714865669;0,0415943049
17/01/16;1,21999;1,0413539888;0,9583216178;0,0830323710;0,0487281350
18/01/16;1,30165;1,0813995290;0,9837533498;0,0976461792;0,0572518630
19/01/16;1,27035;1,1104688322;1,0049827313;0,1054861009;0,0663917679
20/01/16;1,39000;1,1534736272;1,0335025290;0,1199710982;0,0764310085
21/01/16;1,42500;1,1952469153;1,0625023417;0,1327445736;0,0865726876
22/01/16;1,39099;1,2253612360;1,0868347608;0,1385264752;0,0966871158
23/01/16;1,82460;1,3175518150;1,1414840378;0,1760677772;0,1099322168
24/01/16;1,99900;1,4223899973;1,2050037387;0,2173862586;0,1269274890
25/01/16;2,33029;1,5620669208;1,2883582766;0,2737086442;0,1493966087
26/01/16;2,15000;1,6525181637;1,3521835895;0,3003345742;0,1735412979
27/01/16;2,20000;1,7367461385;1,4149848051;0,3217613334;0,1984429817
28/01/16;2,32322;1,8269728864;1,4822614862;0,3447114002;0,2250235705
29/01/16;2,29957;1,8996801346;1,5428028576;0,3568772770;0,2513464793
30/01/16;2,25010;1,9535908831;1,5951952385;0,3583956446;0,2764188205
31/01/16;2,15973;1,9853045934;1,6370126283;0,3482919651;0,2997260972
01/02/16;2,01759;1,9902715790;1,6652035447;0,3250680343;0,3162816813
02/02/16;2,23000;2,0271528745;1,7070403192;0,3201125553;0,3276957143
03/02/16;2,29966;2,0690770476;1,7509380733;0,3181389743;0,3326324176
04/02/16;2,29702;2,1041451941;1,7913885864;0,3127566077;0,3340126435
05/02/16;2,27117;2,1298413181;1,8269279504;0,3029133677;0,3319184251
06/02/16;2,27000;2,1514041922;1,8597481022;0,2916560900;0,3260233907
07/02/16;2,65080;2,2282343165;1,9183445391;0,3098897774;0,3208025574
08/02/16;2,83050;2,3208905755;1,9859116103;0,3349789652;0,3182007041
09/02/16;3,59999;2,5176751023;2,1054729725;0,4122021298;0,3253018335
10/02/16;3,93714;2,7360543173;2,2411520116;0,4949023057;0,3441723081
11/02/16;5,13499;3,1051213453;2,4555103812;0,6496109641;0,3807832424
12/02/16;4,87433;3,3773072921;2,6346822049;0,7426250872;0,4279483661
13/02/16;4,75575;3,5893754009;2,7917983379;0,7975770630;0,4818173056
